id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references,dataset_id
24930674,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,1fe84f4b-a3ba-4a43-b520-856b340bbf58,BRIT449926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nfn:britjb,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,preprocessed,2021-02-11 14:51:21,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:1fe84f4b-a3ba-4a43-b520-856b340bbf58,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24930674,370-symbiota_data
25184871,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,e6e85d76-2b3a-40df-a01f-bb11368fbc9c,BRIT537752,06958,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Kuhnia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Kuhnia eupatorioides,88498.0,L.,Kuhnia,,eupatorioides,,,Species,,,,,,,,John Taylor,28326,,,,,,,"September 29, 19? [last digits illegible]",,"Collected from a rocky, eroded area",,,,,,,,,,,,,United States,Oklahoma,Kay,,at the north side of Ponca City Lake about 5 miles northeast of Ponca City.,,,,,,,,,,,,,,,,,,,,apbordelon,2020-06-15 15:08:06,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:e6e85d76-2b3a-40df-a01f-bb11368fbc9c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25184871,370-symbiota_data
24846531,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,44b4ecd9-6fd6-48a0-ba75-ab443d1fd746,BRIT361065,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Phacelia|Phacelia strictiflora,Plantae,Magnoliophyta,,Boraginales,Boraginaceae,Phacelia strictiflora var. connexa,117015.0,Constance,Phacelia,,strictiflora,var.,connexa,Variety,,,,,,,,James B. McBryde,3004,1939-04-21,1939.0,4.0,21.0,111.0,,21 April 1939,,In alluvium.,,,,,,,,,,,,,United States,Texas,Dallas,,"Trinity River Bottoms, near Dallas.",,,,,,,,,,,,,,,,,,,,TEX4BRITagm2742,2020-04-30 14:18:27,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:44b4ecd9-6fd6-48a0-ba75-ab443d1fd746,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24846531,370-symbiota_data
19967327,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,58de1a8f-b286-4152-9b86-7eca9a74be39,BRIT35350,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Juncaceae|Juncus,Plantae,Magnoliophyta,,Poales,Juncaceae,Juncus dudleyi,4010.0,Wiegand,Juncus,,dudleyi,,,Species,R. J. O'Kennon,,,,,,,R. J. O`Kennon,10732,1992-08-17,1992.0,8.0,17.0,230.0,,1992-8-17,,,,,,,,,,,,,,,United States,Texas,Kimble,,"Coffey Swamp. RR 385 ca 7.3 airmiles WNW of Noxville, ca 12.5 mi N of Harper.",,30.4181,-99.3481,,,,,,,,,549.0,,,,,,,,preprocessed,2011-08-31 16:28:18,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:58de1a8f-b286-4152-9b86-7eca9a74be39,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19967327,370-symbiota_data
24840146,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,ed73eb9d-e30c-402c-8d3a-3d9ec6917c7c,BRIT352613,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Lespedeza,Plantae,Magnoliophyta,,Fabales,Fabaceae,Lespedeza repens,89088.0,(L.) W. P. C. Barton,Lespedeza,,repens,,,Species,Andre F. Clewell,1963-4,,,,,,Eula Whitehouse,20568,1948-09-30,1948.0,9.0,30.0,274.0,,1948-9-30,,Pine woodland.; Sandy soil.,,,,,,,,,,,,,United States,Texas,Red river,,10.7 miles north of Clarksville on Highway 37.,,,,,,,,,,,,,,,,,,,,TEX4BRITJohari,2020-07-09 17:35:04,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:ed73eb9d-e30c-402c-8d3a-3d9ec6917c7c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24840146,370-symbiota_data
14266296,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,8725c0bd-04f4-4067-8180-c9275d2d4ac8,BRIT348035,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Acacia|Acacia schaffneri,Plantae,Magnoliophyta,,Fabales,Fabaceae,Acacia schaffneri var. bravoensis,70632.0,Isely,Acacia,,schaffneri,var.,bravoensis,Variety,,,,,,,,Toney M. Keeney,8674,1988-10-02,1988.0,10.0,2.0,276.0,,1988-10-02,,,,,,,,,,,,,,,United States,Texas,Kinney,,,,29.350208,-100.417947,,49772.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:50:06,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:8725c0bd-04f4-4067-8180-c9275d2d4ac8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14266296,370-symbiota_data
24853713,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,e0d9ac45-2a49-4c7a-8c4d-eeb6509c897e,BRIT384512,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Oxalidales|Oxalidaceae|Oxalis,Plantae,Magnoliophyta,,Oxalidales,Oxalidaceae,Oxalis priceae,93337.0,Small,Oxalis,,priceae,,,Species,,,,,,,,"E. G. Marsh, Jr.",38,1951-04-16,1951.0,4.0,16.0,106.0,,1951-4-16,,,,,,,,,,,,,,,United States,Texas,Anderson,,Gus Engeling Wildlife Management Area. 6 mi. NW. Tennessee Colony.,,,,,,,,,,,,,,,,,,,,TEX4BRITwzhou,2020-05-04 10:01:30,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:e0d9ac45-2a49-4c7a-8c4d-eeb6509c897e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24853713,370-symbiota_data
25178500,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,d63b032a-90d1-4c4d-aafb-967756d084a3,BRIT535871,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Amphiachyris,Plantae,Magnoliophyta,,Asterales,Asteraceae,Amphiachyris dracunculoides,17871.0,(DC.) Nutt.,Amphiachyris,,dracunculoides,,,Species,Meredith A. Lane,1977-00-00,,,,,,Charles S. Wallis,5499,1957-09-08,1957.0,9.0,8.0,251.0,,9/8/57,,waste area in prairie,,,,,,,,,,,,,United States,Oklahoma,Muskogee,,3 mi. E of Ft. Gibson on State 10.,,,,,,,,,,,,,,,,,,,,apbordelon,2020-06-10 05:41:15,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:d63b032a-90d1-4c4d-aafb-967756d084a3,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25178500,370-symbiota_data
14255318,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,0c4819be-d84b-4d3d-bfd0-0aa048cc45a4,BRIT349272,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Caesalpinia,Plantae,Magnoliophyta,,Fabales,Fabaceae,Caesalpinia jamesii,1516.0,(Torr. & A. Gray) Fisher,Caesalpinia,,jamesii,,,Species,,,,,,,,Lynn Pace,124,1975-07-23,1975.0,7.0,23.0,204.0,,1975-07-23,,,,,,,,,,,,,,,United States,Texas,Hardeman,,,,34.290294,-99.745717,,43449.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:0c4819be-d84b-4d3d-bfd0-0aa048cc45a4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14255318,370-symbiota_data
26797112,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,9949c542-e8d8-4912-9ee9-27e98e561c3e,BRIT410076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:9949c542-e8d8-4912-9ee9-27e98e561c3e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26797112,370-symbiota_data
26831475,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,bd4290b3-022b-4901-ab6c-0affeaa5cdae,BRIT566627,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Oxytropis,Plantae,Magnoliophyta,,Fabales,Fabaceae,Oxytropis sericea,18488.0,Nutt.,Oxytropis,,sericea,,,Species,,,,,,,,Tim Springer,37,1975-04-27,1975.0,4.0,27.0,117.0,,,,In gypsum hills.,,,,,,,,,,,,,United States,Oklahoma,Woods,,"11 mi. W. of Alva, Ok.",,,,,,,,,,,,,,,,,,,,apbordelon,2020-12-21 15:40:31,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:bd4290b3-022b-4901-ab6c-0affeaa5cdae,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26831475,370-symbiota_data
14260717,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,1b62b514-71e2-4876-a286-d7b658a0f861,BRIT370802,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Convolvulaceae|Convolvulus,Plantae,Magnoliophyta,,Solanales,Convolvulaceae,Convolvulus equitans,3920.0,Benth.,Convolvulus,,equitans,,,Species,,,,,,,,H. B. Parks; V. L. Cory,32631,1939-08-15,1939.0,8.0,15.0,227.0,,1939-08-15,,,,,,,,,,,,,,,United States,Texas,Hartley,,,,35.840026,-102.602863,,55830.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:1b62b514-71e2-4876-a286-d7b658a0f861,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14260717,370-symbiota_data
14255206,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,7ed8d842-4e16-4503-a7a2-fa01502534d7,BRIT341109,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Lepidium,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,Lepidium austrinum,18358.0,Small,Lepidium,,austrinum,,,Species,,,,,,,,Eula Whitehouse,15765,1946-05-23,1946.0,5.0,23.0,143.0,,1946-05-23,,,,,,,,,,,,,,,United States,Texas,Denton,,,,33.205251,-97.117006,,42344.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:24:35,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:7ed8d842-4e16-4503-a7a2-fa01502534d7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14255206,370-symbiota_data
14238649,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,8569950a-ea42-4875-9689-8a234db671b7,BRIT320664,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Liatris,Plantae,Magnoliophyta,,Asterales,Asteraceae,Liatris pycnostachya,89329.0,Michx.,Liatris,,pycnostachya,,,Species,,,,,,,,Paul A. Fryxell,2533,1975-08-10,1975.0,8.0,10.0,222.0,,1975-08-10,,,,,,,,,,,,,,,United States,Texas,San Jacinto,,,,30.579534,-95.166901,,39367.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:40:04,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:8569950a-ea42-4875-9689-8a234db671b7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14238649,370-symbiota_data
14249674,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,d1bdf8ae-3186-4307-9691-c1642b8b2b82,BRIT489053,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Anacardiaceae|Rhus,Plantae,Magnoliophyta,,Sapindales,Anacardiaceae,Rhus microphylla,3614.0,Engelm.,Rhus,,microphylla,,,Species,,,,,,,,Lloyd H. Shinners,31775,1967-05-01,1967.0,5.0,1.0,121.0,,1967-05-01,,,,,,,,,,,,,,,United States,Texas,Coke,,,,31.888531,-100.529911,,42489.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:d1bdf8ae-3186-4307-9691-c1642b8b2b82,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14249674,370-symbiota_data
26812762,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,ab7cc7ab-e4b1-4422-b154-d24c41c32cca,BRIT459686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:ab7cc7ab-e4b1-4422-b154-d24c41c32cca,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26812762,370-symbiota_data
14255473,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,9db73808-9634-4ee3-b17c-a4e3c26170df,BRIT332744,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Symphyotrichum,Plantae,Magnoliophyta,,Asterales,Asteraceae,Symphyotrichum divaricatum,1321.0,(Nutt.) G. L. Nesom,Symphyotrichum,,divaricatum,,,Species,,,,,,,,"D. J. Rosen; A. D. Caskey, W. C. Conway",5005,2009-09-19,2009.0,9.0,19.0,262.0,,2009-09-19,,,,,,,,,,,,,,,United States,Texas,Terry,,,,33.173813,-102.335197,,40982.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:9db73808-9634-4ee3-b17c-a4e3c26170df,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14255473,370-symbiota_data
26829924,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,a8e91bf6-f745-4af6-8f40-0afc2f88f90c,BRIT565245,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Desmodium,Plantae,Magnoliophyta,,Fabales,Fabaceae,Desmodium viridiflorum,81026.0,(L.) DC.,Desmodium,,viridiflorum,,,Species,,,,,,,,John Taylor,20572,1975-09-29,1975.0,9.0,29.0,272.0,,,,Collected from a sandy area along a small spring fed stream.,,,,,,,,,,,,,United States,Oklahoma,Marshall,,"Area along a small spring fed stream about 1.5 miles South and 2 miles East of Enos, Oklahoma.",,,,,,,,,,,,,,,,,,,,apbordelon,2020-12-16 08:18:25,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:a8e91bf6-f745-4af6-8f40-0afc2f88f90c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26829924,370-symbiota_data
14228081,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,58604647-e8b6-44f5-b364-e6a5faf354a4,BRIT260917,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Amphiachyris,Plantae,Magnoliophyta,,Asterales,Asteraceae,Amphiachyris dracunculoides,17871.0,(DC.) Nutt.,Amphiachyris,,dracunculoides,,,Species,,,,,,,,Lloyd H. Shinners,30353,1964-09-24,1964.0,9.0,24.0,268.0,,1964-09-24,,,,,,,,,,,,,,,United States,Texas,Stephens,,,,32.735865,-98.836173,,41637.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:58604647-e8b6-44f5-b364-e6a5faf354a4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14228081,370-symbiota_data
14238487,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c8b9232e-913a-4f6e-adbc-eaa5ef9f32cf,BRIT319594,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Liatris,Plantae,Magnoliophyta,,Asterales,Asteraceae,Liatris mucronata,44106.0,Torr. & Gray,Liatris,,mucronata,,,Species,,,,,,,,Eric L. Keith,368,1999-11-10,1999.0,11.0,10.0,314.0,,1999-11-10,,,,,,,,,,,,,,,United States,Texas,Walker,,,,30.739046,-95.572283,,37975.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:53:59,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c8b9232e-913a-4f6e-adbc-eaa5ef9f32cf,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14238487,370-symbiota_data
25214702,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c39164ec-3100-4420-adbf-52dfe8bba3bd,BRIT559176,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Krigia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Krigia occidentalis,88492.0,Nutt.,Krigia,,occidentalis,,,Species,Ki-Joong Kim,1989-00-00,,,,,,Charles S. Wallis,6482,1958-04-26,1958.0,4.0,26.0,116.0,,,,prairie area,,,,,,,,,,,,,United States,Oklahoma,Cherokee,,3 mi. E. of Ft. Gibson on State 10 & 1 mi. N.,,,,,,,,,,,,,,,,,,,,apbordelon,2020-06-29 13:17:34,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c39164ec-3100-4420-adbf-52dfe8bba3bd,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25214702,370-symbiota_data
16477174,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,eddbe899-0acb-4611-aaf7-319f185d1953,BRIT457352,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Verbenaceae|Aloysia,Plantae,Magnoliophyta,,Lamiales,Verbenaceae,Aloysia gratissima,1055.0,(Gillies & Hook.) Troncoso,Aloysia,,gratissima,,,Species,,,,,,,,Harold Gentry; Maxine Gentry,2750,1958-06-08,,,,159.0,,June 8th 1958,,along creek and wash off road 118,,,,,,,,,,,,,United States,Texas,Jeff Davis,,off road 118 about 1 mile W of Ft. Davis.,,,,,,,,,,,,,,,,,,,,CPsbdplantlady,2017-11-14 16:22:42,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:eddbe899-0acb-4611-aaf7-319f185d1953,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=16477174,370-symbiota_data
14230934,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,302a37e0-6325-4f9a-9f76-4d744e3fd8d9,BRIT284944,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Croptilon,Plantae,Magnoliophyta,,Asterales,Asteraceae,Croptilon divaricatum,50173.0,Raf.,Croptilon,,divaricatum,,,Species,,,,,,,,R. J. Fleetwood,11259,1974-09-20,1974.0,9.0,20.0,263.0,,1974-09-20,,,,,,,,,,,,,,,United States,Texas,Harrison,,,,32.548133,-94.371487,,45880.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:10:53,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:302a37e0-6325-4f9a-9f76-4d744e3fd8d9,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14230934,370-symbiota_data
24848246,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6dee8bcd-421b-4a48-8a0e-8f77c2a31441,BRIT363218,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Prunella,Plantae,Magnoliophyta,,Lamiales,Lamiaceae,Prunella vulgaris,918.0,L.,Prunella,,vulgaris,,,Species,R. W. Sanders,,,,,,,Roger W. Sanders,6503,2004-05-17,2004.0,5.0,17.0,138.0,,2004-5-17,Common.; Corollas pale pink with upper lip tinged purple.,Artificial prairie of utility easement on undulating upper sandy alluvial terraces; some depressions and ditches with persistent standing water.,,,,,,,,,,,,,United States,Texas,Montgomery,,"Lake Houston State Park, along and south of FM 1485, 3 mi E of New Caney; along 5-mile Road in northern third of park; between Caney Creek and East Fork San Jacinto River.",,30.133333,-95.15,,,30°8'N 95°9'W,,,,,,,,,,,,,,TEX4BRITsnguyen,2020-07-10 12:19:09,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6dee8bcd-421b-4a48-8a0e-8f77c2a31441,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24848246,370-symbiota_data
14239066,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,228e9d85-abd2-43d3-a982-6238bdf9b9df,BRIT326554,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Marshallia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Marshallia caespitosa,115130.0,Nutt. ex DC.,Marshallia,,caespitosa,,,Species,,,,,,,,E. S. Nixon,13660,1984-04-30,1984.0,4.0,30.0,121.0,,1984-04-30,,,,,,,,,,,,,,,United States,Texas,San Augustine,,,,31.394219,-94.168193,,41258.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:21:50,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:228e9d85-abd2-43d3-a982-6238bdf9b9df,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14239066,370-symbiota_data
14241002,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,aab46f92-6019-41a0-948a-97638c1da3a8,BRIT326681,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Melampodium|Melampodium leucanthum,Plantae,Magnoliophyta,,Asterales,Asteraceae,Melampodium leucanthum var. leucanthum,164425.0,,Melampodium,,leucanthum,var.,leucanthum,Variety,,,,,,,,Lloyd H. Shinners,27329,1958-05-17,1958.0,5.0,17.0,137.0,,1958-05-17,,,,,,,,,,,,,,,United States,Texas,Coryell,,,,31.390911,-97.799204,,44739.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:48:23,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:aab46f92-6019-41a0-948a-97638c1da3a8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14241002,370-symbiota_data
26814143,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,592bf631-cca5-4247-bfdb-8f88f2ebb3e8,BRIT377668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:592bf631-cca5-4247-bfdb-8f88f2ebb3e8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26814143,370-symbiota_data
26798441,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,5d1f9d63-08c5-498e-8010-6906c36c9432,BRIT406296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:5d1f9d63-08c5-498e-8010-6906c36c9432,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26798441,370-symbiota_data
26808562,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,80f3e538-3625-4228-beb2-0c8550dc16d2,BRIT375648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:80f3e538-3625-4228-beb2-0c8550dc16d2,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26808562,370-symbiota_data
